"","likelihood","bart","expr","rank_size"
"1",2.10372309010627e-57,0.578,1.04088012600617,5
"2",2.78574859331402e-55,0.346,0.836720883365923,8
"3",1.01384242862953e-20,0.429,1.17075111708276,3
"4",4.23040215987683e-74,0.114,1.25561712847923,2
"5",1.61556928696573e-89,0.137,0.840005435562487,7
"6",0.171271323464462,0.684,0.230738381614267,13
"7",0.0854301075386392,0.214,0.246115360964497,12
"8",0.0796805618560133,0.093,0.377459713129808,10
"9",6.2919787796554e-130,0.25,-0.467722087128715,15
"10",2.70787468773609e-52,0.32,0.710132429363667,9
"11",5.27831961204112e-90,0.655,1.28860068925685,1
"12",0.0415928103587237,0.653,0.13412242819854,14
"13",3.73553629509994e-121,0.316,1.14607232812717,4
"14",0.0141723726661113,0.083,0.281645031402509,11
"15",1.30360982158997e-33,0.36,0.877669214992061,6
